"County","State","Country","Lat","Long","Date","Cases","New Cases","Deaths","New Deaths","Recovered","New Recovered","Active","Tested","","","","","","","","","","","",""
"Santa Clara County","CA","USA","37.3541","-121.9552","3/13/2020","79","13","2","1","","","","","","","","","","","","","","","",""
"Santa Clara County","CA","USA","37.3541","-121.9552","3/14/2020","91","12","2","","","","","","","","","","","","","","","","",""
"Santa Clara County","CA","USA","37.3541","-121.9552","3/15/2020","114","23","2","","","","","","","","","","","","","","","","",""
"Santa Clara County","CA","USA","37.3541","-121.9552","3/16/2020","138","24","4","2","","","","","","","","","","","","","","","",""
"Santa Clara County","CA","USA","37.3541","-121.9552","3/17/2020","155","17","4","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/30/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","1/31/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/10/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/11/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/12/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/13/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/14/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/15/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/16/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/17/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/18/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/19/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/20/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/21/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","2/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/10/2020","2","2","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/11/2020","2","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/12/2020","7","5","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/13/2020","7","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/14/2020","7","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/15/2020","7","0","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/16/2020","9","2","","","","","","","","","","","","","","","","","",""
"Santa Cruz","CA","USA","37.0454","-121.958","3/17/2020","13","4","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/30/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","1/31/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/10/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/11/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/12/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/13/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/14/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/15/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/16/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/17/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/18/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/19/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/20/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/21/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","2/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/9/2020","1","1","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/10/2020","1","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/11/2020","1","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/12/2020","1","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/13/2020","1","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/14/2020","1","0","","","","","","","","","","","","","","","","","",""
"Shasta County","CA","USA","40.7909","-121.8474","3/15/2020","1","0","","","","","","","","","","","","","","","","","",""
